# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
6.717741935483870774e-01	8.320493066255778281e-02	9.865334033966064453e-01
6.717741935483870774e-01	8.474576271186440302e-02	9.862295389175415039e-01
6.741935483870967749e-01	8.474576271186440302e-02	9.859075546264648438e-01
6.741935483870967749e-01	8.782742681047765732e-02	9.856831431388854980e-01
6.758064516129032029e-01	8.782742681047765732e-02	9.852602481842041016e-01
6.758064516129032029e-01	8.936825885978427753e-02	9.852492213249206543e-01
6.782258064516129004e-01	8.936825885978427753e-02	9.849268198013305664e-01
6.782258064516129004e-01	9.090909090909091161e-02	9.847181439399719238e-01
6.790322580645161699e-01	9.090909090909091161e-02	9.847109913825988770e-01
6.790322580645161699e-01	9.244992295839753182e-02	9.846499562263488770e-01
6.814516129032257563e-01	9.244992295839753182e-02	9.839788675308227539e-01
6.814516129032257563e-01	9.707241910631740633e-02	9.836692214012145996e-01
6.854838709677418818e-01	9.707241910631740633e-02	9.822300672531127930e-01
6.854838709677418818e-01	9.861325115562404042e-02	9.821037650108337402e-01
7.024193548387096531e-01	9.861325115562404042e-02	9.780264496803283691e-01
7.024193548387096531e-01	1.001540832049306606e-01	9.778952002525329590e-01
7.040322580645160810e-01	1.001540832049306606e-01	9.774354100227355957e-01
7.040322580645160810e-01	1.016949152542372947e-01	9.771242737770080566e-01
7.048387096774193505e-01	1.016949152542372947e-01	9.768716692924499512e-01
7.048387096774193505e-01	1.047765793528505351e-01	9.760425090789794922e-01
7.080645161290322065e-01	1.047765793528505351e-01	9.747306704521179199e-01
7.080645161290322065e-01	1.063174114021571692e-01	9.742172956466674805e-01
7.209677419354838523e-01	1.063174114021571692e-01	9.695385098457336426e-01
7.209677419354838523e-01	1.109399075500770437e-01	9.687283039093017578e-01
7.217741935483871218e-01	1.109399075500770437e-01	9.680915474891662598e-01
7.217741935483871218e-01	1.124807395993836640e-01	9.679551124572753906e-01
7.241935483870968193e-01	1.124807395993836640e-01	9.675430655479431152e-01
7.241935483870968193e-01	1.140215716486902980e-01	9.674735665321350098e-01
7.274193548387096753e-01	1.140215716486902980e-01	9.664381742477416992e-01
7.274193548387096753e-01	1.155624036979969183e-01	9.664167761802673340e-01
7.282258064516129448e-01	1.155624036979969183e-01	9.658149480819702148e-01
7.282258064516129448e-01	1.171032357473035385e-01	9.654433727264404297e-01
7.419354838709677491e-01	1.171032357473035385e-01	9.595878124237060547e-01
7.419354838709677491e-01	1.186440677966101725e-01	9.585628509521484375e-01
7.427419354838710186e-01	1.186440677966101725e-01	9.584007859230041504e-01
7.427419354838710186e-01	1.201848998459167928e-01	9.583068490028381348e-01
7.475806451612903025e-01	1.201848998459167928e-01	9.558507204055786133e-01
7.475806451612903025e-01	1.263482280431433014e-01	9.523799419403076172e-01
7.524193548387096975e-01	1.263482280431433014e-01	9.486519694328308105e-01
7.524193548387096975e-01	1.278890600924499354e-01	9.485906362533569336e-01
7.596774193548386789e-01	1.278890600924499354e-01	9.462243318557739258e-01
7.596774193548386789e-01	1.294298921417565418e-01	9.461344480514526367e-01
7.653225806451613433e-01	1.294298921417565418e-01	9.431162476539611816e-01
7.653225806451613433e-01	1.309707241910631759e-01	9.429031014442443848e-01
7.669354838709677713e-01	1.309707241910631759e-01	9.413385987281799316e-01
7.669354838709677713e-01	1.325115562403698100e-01	9.408181309700012207e-01
7.725806451612903247e-01	1.325115562403698100e-01	9.372078180313110352e-01
7.725806451612903247e-01	1.340523882896764163e-01	9.368312358856201172e-01
7.822580645161290036e-01	1.340523882896764163e-01	9.302158355712890625e-01
7.822580645161290036e-01	1.355932203389830504e-01	9.277281761169433594e-01
7.854838709677419706e-01	1.355932203389830504e-01	9.239489436149597168e-01
7.854838709677419706e-01	1.371340523882896845e-01	9.238786101341247559e-01
7.862903225806451291e-01	1.371340523882896845e-01	9.237811565399169922e-01
7.862903225806451291e-01	1.386748844375962908e-01	9.230378866195678711e-01
7.911290322580645240e-01	1.386748844375962908e-01	9.130256175994873047e-01
7.911290322580645240e-01	1.402157164869029249e-01	9.127097725868225098e-01
7.927419354838709520e-01	1.402157164869029249e-01	9.122703671455383301e-01
7.927419354838709520e-01	1.417565485362095590e-01	9.109854102134704590e-01
7.935483870967742215e-01	1.417565485362095590e-01	9.108610153198242188e-01
7.935483870967742215e-01	1.432973805855161653e-01	9.099665880203247070e-01
7.943548387096773800e-01	1.432973805855161653e-01	9.089314341545104980e-01
7.943548387096773800e-01	1.448382126348227994e-01	9.085825085639953613e-01
7.951612903225806495e-01	1.448382126348227994e-01	9.085497260093688965e-01
7.951612903225806495e-01	1.463790446841294335e-01	9.077492356300354004e-01
7.967741935483870774e-01	1.463790446841294335e-01	9.032971262931823730e-01
7.967741935483870774e-01	1.479198767334360676e-01	9.030405282974243164e-01
7.983870967741935054e-01	1.479198767334360676e-01	8.970466256141662598e-01
7.983870967741935054e-01	1.494607087827426739e-01	8.957708477973937988e-01
8.008064516129032029e-01	1.494607087827426739e-01	8.906392455101013184e-01
8.008064516129032029e-01	1.510015408320493080e-01	8.889023661613464355e-01
8.024193548387096309e-01	1.510015408320493080e-01	8.867938518524169922e-01
8.024193548387096309e-01	1.540832049306625484e-01	8.852487206459045410e-01
8.048387096774193283e-01	1.540832049306625484e-01	8.805888295173645020e-01
8.048387096774193283e-01	1.556240369799691825e-01	8.802178502082824707e-01
8.056451612903225978e-01	1.556240369799691825e-01	8.779566287994384766e-01
8.056451612903225978e-01	1.587057010785824229e-01	8.724653124809265137e-01
8.088709677419354538e-01	1.587057010785824229e-01	8.663380146026611328e-01
8.088709677419354538e-01	1.617873651771956911e-01	8.649213314056396484e-01
8.096774193548387233e-01	1.617873651771956911e-01	8.638291954994201660e-01
8.096774193548387233e-01	1.648690292758089315e-01	8.628742694854736328e-01
8.112903225806451513e-01	1.648690292758089315e-01	8.562172651290893555e-01
8.112903225806451513e-01	1.664098613251155656e-01	8.552836179733276367e-01
8.129032258064515792e-01	1.664098613251155656e-01	8.487491607666015625e-01
8.129032258064515792e-01	1.710323574730354401e-01	8.473773002624511719e-01
8.177419354838709742e-01	1.710323574730354401e-01	8.390372395515441895e-01
8.177419354838709742e-01	1.725731895223420742e-01	8.362637758255004883e-01
8.185483870967742437e-01	1.725731895223420742e-01	8.351809382438659668e-01
8.185483870967742437e-01	1.756548536209553146e-01	8.288348913192749023e-01
8.201612903225806717e-01	1.756548536209553146e-01	8.279213905334472656e-01
8.201612903225806717e-01	1.787365177195685551e-01	8.272126317024230957e-01
8.233870967741935276e-01	1.787365177195685551e-01	8.209072947502136230e-01
8.233870967741935276e-01	1.818181818181818232e-01	8.139650225639343262e-01
8.241935483870967971e-01	1.818181818181818232e-01	8.121568560600280762e-01
8.241935483870967971e-01	1.833590138674884573e-01	8.100214600563049316e-01
8.258064516129032251e-01	1.833590138674884573e-01	8.088384866714477539e-01
8.258064516129032251e-01	1.848998459167950636e-01	8.028752803802490234e-01
8.282258064516129226e-01	1.848998459167950636e-01	7.988769412040710449e-01
8.282258064516129226e-01	1.864406779661016977e-01	7.987984418869018555e-01
8.290322580645160810e-01	1.864406779661016977e-01	7.976716160774230957e-01
8.290322580645160810e-01	1.910631741140215722e-01	7.960858941078186035e-01
8.298387096774193505e-01	1.910631741140215722e-01	7.950383424758911133e-01
8.298387096774193505e-01	1.926040061633282063e-01	7.934007048606872559e-01
8.322580645161290480e-01	1.926040061633282063e-01	7.910595536231994629e-01
8.322580645161290480e-01	1.972265023112480808e-01	7.878336310386657715e-01
8.395161290322580294e-01	1.972265023112480808e-01	7.675865292549133301e-01
8.395161290322580294e-01	1.987673343605546872e-01	7.660904526710510254e-01
8.435483870967741549e-01	1.987673343605546872e-01	7.563225626945495605e-01
8.435483870967741549e-01	2.003081664098613213e-01	7.542684674263000488e-01
8.443548387096774244e-01	2.003081664098613213e-01	7.530761361122131348e-01
8.443548387096774244e-01	2.018489984591679554e-01	7.482648491859436035e-01
8.451612903225806939e-01	2.018489984591679554e-01	7.450764179229736328e-01
8.451612903225806939e-01	2.033898305084745894e-01	7.449504137039184570e-01
8.459677419354838523e-01	2.033898305084745894e-01	7.447542548179626465e-01
8.459677419354838523e-01	2.064714946070878299e-01	7.443695068359375000e-01
8.467741935483871218e-01	2.064714946070878299e-01	7.438587546348571777e-01
8.467741935483871218e-01	2.080123266563944640e-01	7.421164512634277344e-01
8.475806451612902803e-01	2.080123266563944640e-01	7.412971258163452148e-01
8.475806451612902803e-01	2.095531587057010703e-01	7.409989833831787109e-01
8.483870967741935498e-01	2.095531587057010703e-01	7.373777627944946289e-01
8.483870967741935498e-01	2.141756548536209448e-01	7.342768907546997070e-01
8.491935483870968193e-01	2.141756548536209448e-01	7.322059869766235352e-01
8.491935483870968193e-01	2.187981510015408193e-01	7.274349927902221680e-01
8.508064516129032473e-01	2.187981510015408193e-01	7.254021167755126953e-01
8.508064516129032473e-01	2.203389830508474534e-01	7.207179665565490723e-01
8.524193548387096753e-01	2.203389830508474534e-01	7.167898416519165039e-01
8.524193548387096753e-01	2.249614791987673279e-01	7.098241448402404785e-01
8.532258064516129448e-01	2.249614791987673279e-01	7.086966037750244141e-01
8.532258064516129448e-01	2.265023112480739620e-01	7.012737989425659180e-01
8.540322580645161032e-01	2.265023112480739620e-01	6.996144652366638184e-01
8.540322580645161032e-01	2.342064714946070769e-01	6.854341030120849609e-01
8.556451612903225312e-01	2.342064714946070769e-01	6.802428960800170898e-01
8.556451612903225312e-01	2.357473035439137110e-01	6.789463162422180176e-01
8.564516129032258007e-01	2.357473035439137110e-01	6.760007143020629883e-01
8.564516129032258007e-01	2.388289676425269514e-01	6.740080714225769043e-01
8.588709677419354982e-01	2.388289676425269514e-01	6.638909578323364258e-01
8.588709677419354982e-01	2.403697996918335855e-01	6.578499674797058105e-01
8.604838709677419262e-01	2.403697996918335855e-01	6.496455073356628418e-01
8.604838709677419262e-01	2.465331278890600941e-01	6.388029456138610840e-01
8.612903225806451957e-01	2.465331278890600941e-01	6.383762955665588379e-01
8.612903225806451957e-01	2.496147919876733345e-01	6.343830227851867676e-01
8.629032258064516236e-01	2.496147919876733345e-01	6.219162344932556152e-01
8.629032258064516236e-01	2.511556240369799964e-01	6.210510730743408203e-01
8.637096774193548931e-01	2.511556240369799964e-01	6.181499958038330078e-01
8.637096774193548931e-01	2.526964560862866027e-01	6.174524426460266113e-01
8.645161290322580516e-01	2.526964560862866027e-01	6.166906952857971191e-01
8.645161290322580516e-01	2.542372881355932090e-01	6.091902256011962891e-01
8.669354838709677491e-01	2.542372881355932090e-01	5.958566665649414062e-01
8.669354838709677491e-01	2.557781201848998709e-01	5.936976075172424316e-01
8.685483870967741771e-01	2.557781201848998709e-01	5.888015031814575195e-01
8.685483870967741771e-01	2.604006163328197454e-01	5.859084725379943848e-01
8.701612903225806051e-01	2.604006163328197454e-01	5.849733352661132812e-01
8.701612903225806051e-01	2.634822804314329581e-01	5.808023214340209961e-01
8.709677419354838745e-01	2.634822804314329581e-01	5.756936073303222656e-01
8.709677419354838745e-01	2.696456086286594944e-01	5.559787154197692871e-01
8.717741935483871440e-01	2.696456086286594944e-01	5.554655790328979492e-01
8.717741935483871440e-01	2.711864406779661008e-01	5.484341979026794434e-01
8.733870967741935720e-01	2.711864406779661008e-01	5.445052981376647949e-01
8.733870967741935720e-01	2.758089368258859753e-01	5.394966006278991699e-01
8.741935483870967305e-01	2.758089368258859753e-01	5.392912626266479492e-01
8.741935483870967305e-01	2.773497688751925816e-01	5.372073054313659668e-01
8.758064516129032695e-01	2.773497688751925816e-01	5.241845846176147461e-01
8.758064516129032695e-01	2.804314329738058498e-01	5.193088650703430176e-01
8.790322580645161255e-01	2.804314329738058498e-01	5.116414427757263184e-01
8.790322580645161255e-01	2.850539291217257243e-01	5.102235078811645508e-01
8.806451612903225534e-01	2.850539291217257243e-01	5.077590346336364746e-01
8.806451612903225534e-01	2.912172573189522606e-01	5.005419254302978516e-01
8.822580645161289814e-01	2.912172573189522606e-01	4.918279945850372314e-01
8.822580645161289814e-01	2.942989214175654733e-01	4.868469536304473877e-01
8.838709677419355204e-01	2.942989214175654733e-01	4.853101670742034912e-01
8.838709677419355204e-01	2.973805855161787415e-01	4.818812012672424316e-01
8.846774193548386789e-01	2.973805855161787415e-01	4.760768115520477295e-01
8.846774193548386789e-01	3.004622496147920097e-01	4.669586420059204102e-01
8.854838709677419484e-01	3.004622496147920097e-01	4.666126370429992676e-01
8.854838709677419484e-01	3.035439137134052223e-01	4.542222321033477783e-01
8.887096774193548043e-01	3.035439137134052223e-01	4.494304358959197998e-01
8.887096774193548043e-01	3.066255778120184905e-01	4.425759613513946533e-01
8.903225806451613433e-01	3.066255778120184905e-01	4.391181468963623047e-01
8.903225806451613433e-01	3.081664098613250968e-01	4.387392699718475342e-01
8.911290322580645018e-01	3.081664098613250968e-01	4.345843195915222168e-01
8.911290322580645018e-01	3.097072419106317587e-01	4.334647655487060547e-01
8.927419354838709298e-01	3.097072419106317587e-01	4.301640689373016357e-01
8.927419354838709298e-01	3.112480739599383650e-01	4.277728796005249023e-01
8.943548387096774688e-01	3.112480739599383650e-01	4.236249625682830811e-01
8.943548387096774688e-01	3.143297380585516332e-01	4.210561811923980713e-01
8.983870967741935942e-01	3.143297380585516332e-01	4.148303568363189697e-01
8.983870967741935942e-01	3.174114021571648458e-01	4.099759757518768311e-01
9.000000000000000222e-01	3.174114021571648458e-01	4.064176678657531738e-01
9.000000000000000222e-01	3.204930662557781140e-01	4.050750434398651123e-01
9.016129032258064502e-01	3.204930662557781140e-01	3.974667787551879883e-01
9.016129032258064502e-01	3.235747303543913822e-01	3.883687257766723633e-01
9.032258064516128782e-01	3.235747303543913822e-01	3.848099708557128906e-01
9.032258064516128782e-01	3.251155624036979885e-01	3.842452764511108398e-01
9.040322580645161477e-01	3.251155624036979885e-01	3.827152848243713379e-01
9.040322580645161477e-01	3.266563944530045949e-01	3.783564865589141846e-01
9.048387096774193061e-01	3.266563944530045949e-01	3.769365847110748291e-01
9.048387096774193061e-01	3.281972265023112567e-01	3.709818422794342041e-01
9.080645161290322731e-01	3.281972265023112567e-01	3.622319698333740234e-01
9.080645161290322731e-01	3.328197226502311312e-01	3.445489108562469482e-01
9.112903225806451291e-01	3.328197226502311312e-01	3.350001275539398193e-01
9.112903225806451291e-01	3.343605546995377376e-01	3.344064950942993164e-01
9.129032258064516681e-01	3.343605546995377376e-01	3.297587931156158447e-01
9.129032258064516681e-01	3.420647149460708802e-01	3.097711205482482910e-01
9.161290322580645240e-01	3.420647149460708802e-01	2.997747361660003662e-01
9.161290322580645240e-01	3.482280431432973611e-01	2.936851680278778076e-01
9.177419354838709520e-01	3.482280431432973611e-01	2.906818985939025879e-01
9.177419354838709520e-01	3.543913713405238974e-01	2.856036126613616943e-01
9.201612903225806495e-01	3.543913713405238974e-01	2.772647738456726074e-01
9.201612903225806495e-01	3.559322033898305038e-01	2.768460214138031006e-01
9.225806451612903469e-01	3.559322033898305038e-01	2.691174447536468506e-01
9.225806451612903469e-01	3.574730354391371101e-01	2.650716900825500488e-01
9.241935483870967749e-01	3.574730354391371101e-01	2.625814676284790039e-01
9.241935483870967749e-01	3.605546995377503783e-01	2.610506415367126465e-01
9.250000000000000444e-01	3.605546995377503783e-01	2.593593299388885498e-01
9.250000000000000444e-01	3.620955315870569846e-01	2.566913068294525146e-01
9.274193548387096309e-01	3.620955315870569846e-01	2.547233402729034424e-01
9.274193548387096309e-01	3.697996918335901273e-01	2.436469793319702148e-01
9.282258064516129004e-01	3.697996918335901273e-01	2.409408539533615112e-01
9.282258064516129004e-01	3.775038520801232700e-01	2.331940829753875732e-01
9.290322580645161699e-01	3.775038520801232700e-01	2.319492548704147339e-01
9.290322580645161699e-01	3.821263482280431445e-01	2.279651015996932983e-01
9.298387096774193283e-01	3.821263482280431445e-01	2.246334552764892578e-01
9.298387096774193283e-01	3.836671802773497508e-01	2.237287610769271851e-01
9.306451612903225978e-01	3.836671802773497508e-01	2.233580797910690308e-01
9.306451612903225978e-01	3.898305084745762872e-01	2.176798433065414429e-01
9.338709677419354538e-01	3.898305084745762872e-01	2.158472388982772827e-01
9.338709677419354538e-01	3.929121725731894998e-01	2.156369835138320923e-01
9.346774193548387233e-01	3.929121725731894998e-01	2.152191996574401855e-01
9.346774193548387233e-01	3.944530046224961617e-01	2.123438119888305664e-01
9.354838709677418818e-01	3.944530046224961617e-01	2.099899053573608398e-01
9.354838709677418818e-01	4.006163328197226425e-01	2.043548077344894409e-01
9.379032258064515792e-01	4.006163328197226425e-01	2.008625864982604980e-01
9.379032258064515792e-01	4.021571648690292489e-01	1.973450779914855957e-01
9.387096774193548487e-01	4.021571648690292489e-01	1.962132751941680908e-01
9.387096774193548487e-01	4.052388289676425170e-01	1.924089342355728149e-01
9.403225806451612767e-01	4.052388289676425170e-01	1.911642104387283325e-01
9.403225806451612767e-01	4.221879815100154087e-01	1.757111549377441406e-01
9.411290322580645462e-01	4.221879815100154087e-01	1.752587556838989258e-01
9.411290322580645462e-01	4.252696456086286769e-01	1.748026907444000244e-01
9.427419354838709742e-01	4.252696456086286769e-01	1.735517382621765137e-01
9.427419354838709742e-01	4.314329738058551578e-01	1.613844782114028931e-01
9.443548387096774022e-01	4.314329738058551578e-01	1.587753891944885254e-01
9.443548387096774022e-01	4.360554699537750323e-01	1.533695161342620850e-01
9.459677419354838301e-01	4.360554699537750323e-01	1.421612650156021118e-01
