# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
5.524193548387096309e-01	3.389830508474576259e-02	9.918984174728393555e-01
5.524193548387096309e-01	3.543913713405238974e-02	9.918928146362304688e-01
5.540322580645161699e-01	3.543913713405238974e-02	9.917854666709899902e-01
5.540322580645161699e-01	3.697996918335901689e-02	9.917466640472412109e-01
5.637096774193548487e-01	3.697996918335901689e-02	9.911860823631286621e-01
5.637096774193548487e-01	3.852080123266563710e-02	9.911221265792846680e-01
5.766129032258064946e-01	3.852080123266563710e-02	9.905706644058227539e-01
5.766129032258064946e-01	4.160246533127889140e-02	9.903704524040222168e-01
5.782258064516129226e-01	4.160246533127889140e-02	9.901759028434753418e-01
5.782258064516129226e-01	4.314329738058551855e-02	9.901004433631896973e-01
5.838709677419354760e-01	4.314329738058551855e-02	9.895856976509094238e-01
5.838709677419354760e-01	4.468412942989213876e-02	9.895479679107666016e-01
5.862903225806451735e-01	4.468412942989213876e-02	9.894854426383972168e-01
5.879032258064516014e-01	4.468412942989213876e-02	9.894603490829467773e-01
5.903225806451612989e-01	4.468412942989213876e-02	9.893137812614440918e-01
5.903225806451612989e-01	4.622496147919876591e-02	9.892676472663879395e-01
5.975806451612902803e-01	4.622496147919876591e-02	9.885926246643066406e-01
5.975806451612902803e-01	4.776579352850539306e-02	9.885614514350891113e-01
5.991935483870968193e-01	4.776579352850539306e-02	9.885414838790893555e-01
5.991935483870968193e-01	4.930662557781202021e-02	9.884719848632812500e-01
6.032258064516129448e-01	4.930662557781202021e-02	9.881459474563598633e-01
6.032258064516129448e-01	5.084745762711864736e-02	9.881263971328735352e-01
6.040322580645161032e-01	5.084745762711864736e-02	9.880649447441101074e-01
6.040322580645161032e-01	5.238828967642526757e-02	9.880515336990356445e-01
6.064516129032258007e-01	5.238828967642526757e-02	9.877647757530212402e-01
6.064516129032258007e-01	5.392912172573189472e-02	9.876894950866699219e-01
6.153225806451613211e-01	5.392912172573189472e-02	9.871864318847656250e-01
6.153225806451613211e-01	5.546995377503852187e-02	9.871835708618164062e-01
6.193548387096774466e-01	5.546995377503852187e-02	9.865685701370239258e-01
6.193548387096774466e-01	5.701078582434514902e-02	9.865380525588989258e-01
6.314516129032258229e-01	5.701078582434514902e-02	9.856705069541931152e-01
6.314516129032258229e-01	5.855161787365176923e-02	9.856470227241516113e-01
6.354838709677419484e-01	5.855161787365176923e-02	9.849836230278015137e-01
6.354838709677419484e-01	6.163328197226502353e-02	9.848559498786926270e-01
6.370967741935483764e-01	6.163328197226502353e-02	9.846501946449279785e-01
6.370967741935483764e-01	6.317411402157165068e-02	9.845666289329528809e-01
6.411290322580645018e-01	6.317411402157165068e-02	9.836803674697875977e-01
6.411290322580645018e-01	6.471494607087827089e-02	9.835919141769409180e-01
6.483870967741935942e-01	6.471494607087827089e-02	9.830237030982971191e-01
6.483870967741935942e-01	6.625577812018490498e-02	9.829151630401611328e-01
6.491935483870967527e-01	6.625577812018490498e-02	9.828782081604003906e-01
6.491935483870967527e-01	6.779661016949152519e-02	9.826814532279968262e-01
6.524193548387097197e-01	6.779661016949152519e-02	9.824858903884887695e-01
6.524193548387097197e-01	6.933744221879814540e-02	9.824239611625671387e-01
6.572580645161290036e-01	6.933744221879814540e-02	9.815819263458251953e-01
6.572580645161290036e-01	7.087827426810477949e-02	9.814544320106506348e-01
6.580645161290322731e-01	7.087827426810477949e-02	9.812355041503906250e-01
6.580645161290322731e-01	7.550077041602465400e-02	9.807549715042114258e-01
6.588709677419354316e-01	7.550077041602465400e-02	9.807461500167846680e-01
6.588709677419354316e-01	7.704160246533127421e-02	9.804362654685974121e-01
6.596774193548387011e-01	7.704160246533127421e-02	9.803858995437622070e-01
6.596774193548387011e-01	8.012326656394452851e-02	9.803337454795837402e-01
6.669354838709677935e-01	8.012326656394452851e-02	9.791042804718017578e-01
6.669354838709677935e-01	8.166409861325114872e-02	9.788184165954589844e-01
6.685483870967742215e-01	8.166409861325114872e-02	9.783412218093872070e-01
6.685483870967742215e-01	8.320493066255778281e-02	9.783202409744262695e-01
6.701612903225806495e-01	8.320493066255778281e-02	9.781889319419860840e-01
6.701612903225806495e-01	8.474576271186440302e-02	9.780806899070739746e-01
6.709677419354839190e-01	8.474576271186440302e-02	9.779918789863586426e-01
6.709677419354839190e-01	8.628659476117103710e-02	9.779338240623474121e-01
6.806451612903225978e-01	8.628659476117103710e-02	9.763208031654357910e-01
6.806451612903225978e-01	8.782742681047765732e-02	9.762267470359802246e-01
6.838709677419354538e-01	8.782742681047765732e-02	9.754695296287536621e-01
6.838709677419354538e-01	9.090909090909091161e-02	9.752250313758850098e-01
6.846774193548387233e-01	9.090909090909091161e-02	9.751024842262268066e-01
6.846774193548387233e-01	9.399075500770416591e-02	9.748992323875427246e-01
7.024193548387096531e-01	9.399075500770416591e-02	9.689887166023254395e-01
7.024193548387096531e-01	9.553158705701078612e-02	9.683767557144165039e-01
7.048387096774193505e-01	9.553158705701078612e-02	9.678998589515686035e-01
7.048387096774193505e-01	9.707241910631740633e-02	9.678881168365478516e-01
7.072580645161290480e-01	9.707241910631740633e-02	9.676694869995117188e-01
7.072580645161290480e-01	9.861325115562404042e-02	9.674882888793945312e-01
7.112903225806451735e-01	9.861325115562404042e-02	9.666833281517028809e-01
7.112903225806451735e-01	1.001540832049306606e-01	9.665808081626892090e-01
7.120967741935483319e-01	1.001540832049306606e-01	9.663087129592895508e-01
