# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
3.072580645161290258e-01	2.388289676425269514e-01	7.055032253265380859e-01
3.645161290322580516e-01	2.788906009244992434e-01	7.051145434379577637e-01
3.653225806451612656e-01	2.788906009244992434e-01	7.048435211181640625e-01
3.653225806451612656e-01	2.835130970724191179e-01	7.043337821960449219e-01
3.685483870967741771e-01	2.835130970724191179e-01	7.020845413208007812e-01
3.693548387096774466e-01	2.850539291217257243e-01	7.014975547790527344e-01
3.766129032258064280e-01	2.865947611710323306e-01	7.014111876487731934e-01
3.766129032258064280e-01	2.896764252696455988e-01	7.009566426277160645e-01
3.774193548387096975e-01	2.896764252696455988e-01	6.999157667160034180e-01
3.854838709677419484e-01	2.942989214175654733e-01	6.995998024940490723e-01
3.870967741935483764e-01	2.942989214175654733e-01	6.988924741744995117e-01
3.870967741935483764e-01	2.958397534668721351e-01	6.988102197647094727e-01
3.887096774193548598e-01	2.958397534668721351e-01	6.979144215583801270e-01
3.903225806451612878e-01	2.958397534668721351e-01	6.956470608711242676e-01
3.903225806451612878e-01	2.973805855161787415e-01	6.949328184127807617e-01
3.911290322580645018e-01	3.004622496147920097e-01	6.947657465934753418e-01
3.911290322580645018e-01	3.020030816640986160e-01	6.947423815727233887e-01
3.919354838709677158e-01	3.035439137134052223e-01	6.946581602096557617e-01
3.919354838709677158e-01	3.066255778120184905e-01	6.945705413818359375e-01
3.919354838709677158e-01	3.081664098613250968e-01	6.927934885025024414e-01
3.935483870967741993e-01	3.081664098613250968e-01	6.923575401306152344e-01
3.935483870967741993e-01	3.097072419106317587e-01	6.923120617866516113e-01
3.943548387096774133e-01	3.097072419106317587e-01	6.914498805999755859e-01
3.959677419354838968e-01	3.097072419106317587e-01	6.910634040832519531e-01
3.959677419354838968e-01	3.112480739599383650e-01	6.908411979675292969e-01
3.967741935483871107e-01	3.112480739599383650e-01	6.901466846466064453e-01
3.975806451612903247e-01	3.127889060092449713e-01	6.896381974220275879e-01
4.024193548387096642e-01	3.127889060092449713e-01	6.865840554237365723e-01
4.024193548387096642e-01	3.143297380585516332e-01	6.864733695983886719e-01
4.048387096774193616e-01	3.143297380585516332e-01	6.864005327224731445e-01
4.056451612903225756e-01	3.143297380585516332e-01	6.847820878028869629e-01
4.056451612903225756e-01	3.174114021571648458e-01	6.836248040199279785e-01
4.064516129032257896e-01	3.174114021571648458e-01	6.832675337791442871e-01
4.072580645161290591e-01	3.189522342064715077e-01	6.829625964164733887e-01
4.072580645161290591e-01	3.204930662557781140e-01	6.828089952468872070e-01
4.088709677419354871e-01	3.204930662557781140e-01	6.809988617897033691e-01
4.112903225806451846e-01	3.235747303543913822e-01	6.803368926048278809e-01
4.120967741935483986e-01	3.235747303543913822e-01	6.799463629722595215e-01
4.120967741935483986e-01	3.266563944530045949e-01	6.788548827171325684e-01
4.129032258064516125e-01	3.266563944530045949e-01	6.788157820701599121e-01
4.572580645161290480e-01	3.836671802773497508e-01	6.778169274330139160e-01
4.580645161290322620e-01	3.867488443759630190e-01	6.766356825828552246e-01
4.580645161290322620e-01	3.898305084745762872e-01	6.746470928192138672e-01
4.588709677419354760e-01	3.898305084745762872e-01	6.737231612205505371e-01
4.588709677419354760e-01	3.913713405238828935e-01	6.737121939659118652e-01
4.612903225806451735e-01	3.929121725731894998e-01	6.735952496528625488e-01
4.620967741935483875e-01	3.944530046224961617e-01	6.731941103935241699e-01
4.637096774193548154e-01	3.944530046224961617e-01	6.724983453750610352e-01
4.637096774193548154e-01	3.959938366718027680e-01	6.722521185874938965e-01
4.645161290322580849e-01	3.959938366718027680e-01	6.719105839729309082e-01
4.653225806451612989e-01	3.975346687211093744e-01	6.718184947967529297e-01
4.701612903225806384e-01	3.975346687211093744e-01	6.702083349227905273e-01
4.717741935483871218e-01	4.052388289676425170e-01	6.701722741127014160e-01
4.725806451612903358e-01	4.052388289676425170e-01	6.698372960090637207e-01
4.758064516129032473e-01	4.098613251155623916e-01	6.688472032546997070e-01
4.766129032258064613e-01	4.098613251155623916e-01	6.687921881675720215e-01
4.798387096774193727e-01	4.098613251155623916e-01	6.687843799591064453e-01
4.806451612903225867e-01	4.098613251155623916e-01	6.681553721427917480e-01
4.951612903225806606e-01	4.191063174114021406e-01	6.680182218551635742e-01
4.951612903225806606e-01	4.206471494607088024e-01	6.676082611083984375e-01
4.967741935483870885e-01	4.221879815100154087e-01	6.675983071327209473e-01
4.975806451612903025e-01	4.221879815100154087e-01	6.675820350646972656e-01
5.008064516129032695e-01	4.252696456086286769e-01	6.671509146690368652e-01
5.016129032258064280e-01	4.268104776579352833e-01	6.665752530097961426e-01
5.032258064516128560e-01	4.298921417565485514e-01	6.664480566978454590e-01
5.032258064516128560e-01	4.345146379044684259e-01	6.648156046867370605e-01
5.040322580645161255e-01	4.360554699537750323e-01	6.647967100143432617e-01
5.048387096774193949e-01	4.360554699537750323e-01	6.646497249603271484e-01
5.064516129032258229e-01	4.375963020030816386e-01	6.640336513519287109e-01
5.072580645161289814e-01	4.422187981510015131e-01	6.637845635414123535e-01
5.080645161290322509e-01	4.422187981510015131e-01	6.637055873870849609e-01
5.088709677419355204e-01	4.437596302003081750e-01	6.634470820426940918e-01
5.096774193548386789e-01	4.437596302003081750e-01	6.627898812294006348e-01
5.096774193548386789e-01	4.453004622496147813e-01	6.624757051467895508e-01
5.112903225806451069e-01	4.453004622496147813e-01	6.619393229484558105e-01
5.129032258064516459e-01	4.453004622496147813e-01	6.616092324256896973e-01
5.129032258064516459e-01	4.468412942989214431e-01	6.606541275978088379e-01
5.145161290322580738e-01	4.468412942989214431e-01	6.599946022033691406e-01
5.145161290322580738e-01	4.499229583975346558e-01	6.593424081802368164e-01
5.145161290322580738e-01	4.514637904468413176e-01	6.592518687248229980e-01
5.177419354838709298e-01	4.514637904468413176e-01	6.586860418319702148e-01
5.193548387096774688e-01	4.545454545454545303e-01	6.579408645629882812e-01
5.201612903225806273e-01	4.545454545454545303e-01	6.575675010681152344e-01
5.233870967741935942e-01	4.545454545454545303e-01	6.573159098625183105e-01
5.258064516129031807e-01	4.545454545454545303e-01	6.548502445220947266e-01
5.274193548387097197e-01	4.545454545454545303e-01	6.546558141708374023e-01
5.274193548387097197e-01	4.576271186440677985e-01	6.534388065338134766e-01
5.282258064516128782e-01	4.591679506933744048e-01	6.531850695610046387e-01
5.290322580645161477e-01	4.591679506933744048e-01	6.527386307716369629e-01
5.306451612903225756e-01	4.607087827426810667e-01	6.524711847305297852e-01
5.314516129032258451e-01	4.607087827426810667e-01	6.521328687667846680e-01
5.322580645161290036e-01	4.622496147919876730e-01	6.513799428939819336e-01
5.322580645161290036e-01	4.637904468412942793e-01	6.512077450752258301e-01
5.338709677419354316e-01	4.637904468412942793e-01	6.504343748092651367e-01
5.338709677419354316e-01	4.684129429892141538e-01	6.487922072410583496e-01
5.346774193548387011e-01	4.699537750385208157e-01	6.476840376853942871e-01
5.354838709677419706e-01	4.699537750385208157e-01	6.472252607345581055e-01
5.387096774193548265e-01	4.699537750385208157e-01	6.470457911491394043e-01
5.387096774193548265e-01	4.714946070878274220e-01	6.467636823654174805e-01
5.395161290322580960e-01	4.714946070878274220e-01	6.466999053955078125e-01
5.411290322580645240e-01	4.745762711864406902e-01	6.463844776153564453e-01
5.411290322580645240e-01	4.761171032357472965e-01	6.461163759231567383e-01
5.411290322580645240e-01	4.791987673343605647e-01	6.448674201965332031e-01
5.411290322580645240e-01	4.807395993836671710e-01	6.444569826126098633e-01
5.467741935483870774e-01	4.930662557781201882e-01	6.443012952804565430e-01
5.475806451612903469e-01	4.930662557781201882e-01	6.434574723243713379e-01
5.548387096774193283e-01	4.961479198767334564e-01	6.429468989372253418e-01
6.298387096774193949e-01	5.947611710323574830e-01	6.426715254783630371e-01
6.306451612903225534e-01	5.947611710323574830e-01	6.425024271011352539e-01
6.314516129032258229e-01	5.963020030816641448e-01	6.419584155082702637e-01
6.330645161290322509e-01	5.963020030816641448e-01	6.393842101097106934e-01
6.354838709677419484e-01	6.024653312788905701e-01	6.383146643638610840e-01
6.370967741935483764e-01	6.024653312788905701e-01	6.377406120300292969e-01
6.387096774193548043e-01	6.024653312788905701e-01	6.375653743743896484e-01
6.395161290322580738e-01	6.024653312788905701e-01	6.368208527565002441e-01
6.395161290322580738e-01	6.040061633281972320e-01	6.364017128944396973e-01
6.443548387096774688e-01	6.132511556240369810e-01	6.362788677215576172e-01
6.459677419354838968e-01	6.132511556240369810e-01	6.343716382980346680e-01
6.467741935483870552e-01	6.147919876733436428e-01	6.342765688896179199e-01
6.524193548387097197e-01	6.147919876733436428e-01	6.319768428802490234e-01
6.532258064516128782e-01	6.147919876733436428e-01	6.311518549919128418e-01
9.379032258064515792e-01	9.137134052388289351e-01	6.308671832084655762e-01
9.411290322580645462e-01	9.167950693374422588e-01	6.305652856826782227e-01
9.427419354838709742e-01	9.167950693374422588e-01	6.297155022621154785e-01
9.451612903225806717e-01	9.167950693374422588e-01	6.273344159126281738e-01
9.483870967741935276e-01	9.198767334360554715e-01	6.273027062416076660e-01
9.483870967741935276e-01	9.214175654853621333e-01	6.269996166229248047e-01
9.491935483870967971e-01	9.260400616332820078e-01	6.268516182899475098e-01
9.516129032258064946e-01	9.275808936825885587e-01	6.268219947814941406e-01
9.516129032258064946e-01	9.291217257318952205e-01	6.246762871742248535e-01
9.532258064516129226e-01	9.291217257318952205e-01	6.231780052185058594e-01
9.564516129032257785e-01	9.368258859784283077e-01	6.209427714347839355e-01
9.580645161290322065e-01	9.414483821263481822e-01	6.152740120887756348e-01
9.588709677419354760e-01	9.414483821263481822e-01	6.152149438858032227e-01
9.645161290322580294e-01	9.476117103235747186e-01	6.137778759002685547e-01
9.653225806451612989e-01	9.476117103235747186e-01	6.124140620231628418e-01
9.725806451612902803e-01	9.583975346687211294e-01	6.098579168319702148e-01
9.749999999999999778e-01	9.614791987673343421e-01	6.060689091682434082e-01
9.749999999999999778e-01	9.630200308166410039e-01	6.044917106628417969e-01
9.790322580645161032e-01	9.753466872110939656e-01	6.017053723335266113e-01
9.798387096774193727e-01	9.753466872110939656e-01	5.975092649459838867e-01
9.806451612903225312e-01	9.768875192604006275e-01	5.661073327064514160e-01
9.822580645161290702e-01	9.784283513097072893e-01	5.590730905532836914e-01
9.838709677419354982e-01	9.815100154083205020e-01	5.388773679733276367e-01
9.895161290322580516e-01	9.845916795069337146e-01	5.367254018783569336e-01
9.919354838709677491e-01	9.845916795069337146e-01	5.217990875244140625e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.065829753875732422e-01
