# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
9.112903225806451291e-02	0.000000000000000000e+00	9.999588727951049805e-01
9.193548387096774077e-02	0.000000000000000000e+00	9.999583959579467773e-01
9.354838709677419650e-02	0.000000000000000000e+00	9.999582767486572266e-01
9.435483870967742437e-02	0.000000000000000000e+00	9.999581575393676758e-01
9.919354838709677769e-02	0.000000000000000000e+00	9.999577999114990234e-01
1.016129032258064474e-01	0.000000000000000000e+00	9.999568462371826172e-01
1.040322580645161310e-01	0.000000000000000000e+00	9.999567270278930664e-01
1.048387096774193589e-01	0.000000000000000000e+00	9.999564886093139648e-01
1.112903225806451679e-01	0.000000000000000000e+00	9.999560117721557617e-01
1.129032258064516098e-01	0.000000000000000000e+00	9.999558925628662109e-01
1.145161290322580655e-01	0.000000000000000000e+00	9.999555349349975586e-01
1.177419354838709631e-01	0.000000000000000000e+00	9.999551773071289062e-01
1.201612903225806467e-01	0.000000000000000000e+00	9.999547004699707031e-01
1.250000000000000000e-01	0.000000000000000000e+00	9.999541044235229492e-01
1.282258064516129115e-01	0.000000000000000000e+00	9.999539852142333984e-01
1.290322580645161255e-01	0.000000000000000000e+00	9.999533891677856445e-01
1.306451612903225812e-01	0.000000000000000000e+00	9.999531507492065430e-01
1.314516129032257952e-01	0.000000000000000000e+00	9.999530315399169922e-01
1.338709677419354926e-01	0.000000000000000000e+00	9.999529123306274414e-01
1.395161290322580738e-01	0.000000000000000000e+00	9.999514818191528320e-01
1.411290322580645296e-01	0.000000000000000000e+00	9.999513626098632812e-01
1.467741935483870830e-01	0.000000000000000000e+00	9.999498128890991211e-01
1.483870967741935387e-01	0.000000000000000000e+00	9.999495744705200195e-01
1.491935483870967805e-01	1.540832049306625632e-03	9.999493360519409180e-01
1.516129032258064502e-01	1.540832049306625632e-03	9.999492168426513672e-01
1.532258064516129059e-01	1.540832049306625632e-03	9.999488592147827148e-01
1.572580645161290314e-01	1.540832049306625632e-03	9.999475479125976562e-01
1.588709677419354871e-01	1.540832049306625632e-03	9.999474287033081055e-01
1.612903225806451568e-01	1.540832049306625632e-03	9.999469518661499023e-01
1.661290322580645240e-01	1.540832049306625632e-03	9.999465942382812500e-01
1.669354838709677380e-01	1.540832049306625632e-03	9.999464750289916992e-01
1.685483870967741937e-01	1.540832049306625632e-03	9.999463558197021484e-01
1.717741935483871052e-01	1.540832049306625632e-03	9.999457597732543945e-01
1.749999999999999889e-01	1.540832049306625632e-03	9.999455213546752930e-01
1.814516129032258118e-01	1.540832049306625632e-03	9.999440908432006836e-01
1.830645161290322676e-01	1.540832049306625632e-03	9.999439716339111328e-01
1.838709677419354815e-01	1.540832049306625632e-03	9.999438524246215820e-01
1.854838709677419373e-01	1.540832049306625632e-03	9.999432563781738281e-01
1.862903225806451513e-01	1.540832049306625632e-03	9.999430179595947266e-01
1.887096774193548487e-01	1.540832049306625632e-03	9.999428987503051758e-01
1.903225806451612767e-01	1.540832049306625632e-03	9.999426603317260742e-01
1.919354838709677324e-01	1.540832049306625632e-03	9.999424219131469727e-01
1.943548387096774299e-01	1.540832049306625632e-03	9.999418258666992188e-01
1.959677419354838579e-01	1.540832049306625632e-03	9.999417066574096680e-01
1.975806451612903136e-01	1.540832049306625632e-03	9.999413490295410156e-01
2.008064516129032251e-01	1.540832049306625632e-03	9.999409914016723633e-01
2.024193548387096808e-01	1.540832049306625632e-03	9.999405145645141602e-01
2.040322580645161366e-01	1.540832049306625632e-03	9.999402761459350586e-01
