# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
8.565153733528551028e-01	2.204301075268817189e-01	6.618651151657104492e-01
8.565153733528551028e-01	2.258064516129032195e-01	6.539382338523864746e-01
8.638360175695460885e-01	2.258064516129032195e-01	6.233597993850708008e-01
8.638360175695460885e-01	2.365591397849462485e-01	6.156934499740600586e-01
8.682284040995608132e-01	2.365591397849462485e-01	6.046602725982666016e-01
8.682284040995608132e-01	2.419354838709677491e-01	5.994511842727661133e-01
8.711566617862371853e-01	2.419354838709677491e-01	5.873451828956604004e-01
8.711566617862371853e-01	2.473118279569892497e-01	5.814831852912902832e-01
8.770131771595900405e-01	2.473118279569892497e-01	5.751395225524902344e-01
8.770131771595900405e-01	2.526881720430107503e-01	5.740350484848022461e-01
8.814055636896046542e-01	2.526881720430107503e-01	5.439093112945556641e-01
8.814055636896046542e-01	2.580645161290322509e-01	5.415656566619873047e-01
8.828696925329428957e-01	2.580645161290322509e-01	5.390919446945190430e-01
8.828696925329428957e-01	2.634408602150537515e-01	5.310482382774353027e-01
8.916544655929722341e-01	2.634408602150537515e-01	4.744953215122222900e-01
8.916544655929722341e-01	2.795698924731182533e-01	4.500070810317993164e-01
9.019033674963397029e-01	2.795698924731182533e-01	4.068600535392761230e-01
9.019033674963397029e-01	2.849462365591398094e-01	3.968011140823364258e-01
9.092240117130307997e-01	2.849462365591398094e-01	3.667319118976593018e-01
9.092240117130307997e-01	3.118279569892473124e-01	3.323559463024139404e-01
9.106881405563689302e-01	3.118279569892473124e-01	3.282514810562133789e-01
9.106881405563689302e-01	3.279569892473118142e-01	3.084109425544738770e-01
9.121522693997071718e-01	3.279569892473118142e-01	3.043808043003082275e-01
9.121522693997071718e-01	3.333333333333333148e-01	2.936910390853881836e-01
9.150805270863836549e-01	3.333333333333333148e-01	2.822126448154449463e-01
9.150805270863836549e-01	3.494623655913978721e-01	2.437161505222320557e-01
9.165446559297217854e-01	3.494623655913978721e-01	2.415951788425445557e-01
9.165446559297217854e-01	3.709677419354838745e-01	2.344105094671249390e-01
9.180087847730600270e-01	3.709677419354838745e-01	2.256447523832321167e-01
9.180087847730600270e-01	3.817204301075268758e-01	2.212533950805664062e-01
9.194729136163982686e-01	3.817204301075268758e-01	2.188616991043090820e-01
9.194729136163982686e-01	3.978494623655913776e-01	2.079898715019226074e-01
9.209370424597365101e-01	3.978494623655913776e-01	1.987796872854232788e-01
9.209370424597365101e-01	4.032258064516128782e-01	1.974656581878662109e-01
9.238653001464128822e-01	4.032258064516128782e-01	1.856241375207901001e-01
9.238653001464128822e-01	4.086021505376344343e-01	1.785348653793334961e-01
9.311859443631039790e-01	4.086021505376344343e-01	1.737664043903350830e-01
9.311859443631039790e-01	4.247311827956989361e-01	1.631899625062942505e-01
9.326500732064422206e-01	4.247311827956989361e-01	1.569317430257797241e-01
9.326500732064422206e-01	4.301075268817204367e-01	1.542980223894119263e-01
9.370424597364568342e-01	4.301075268817204367e-01	1.452504843473434448e-01
9.370424597364568342e-01	4.408602150537634379e-01	1.441462934017181396e-01
9.385065885797950758e-01	4.408602150537634379e-01	1.414917558431625366e-01
9.385065885797950758e-01	4.623655913978494403e-01	1.329960376024246216e-01
9.399707174231332063e-01	4.623655913978494403e-01	1.278448998928070068e-01
9.399707174231332063e-01	4.677419354838709409e-01	1.276780068874359131e-01
9.414348462664714479e-01	4.677419354838709409e-01	1.259653568267822266e-01
9.414348462664714479e-01	4.838709677419354982e-01	1.144259646534919739e-01
9.458272327964860615e-01	4.838709677419354982e-01	1.069447696208953857e-01
9.458272327964860615e-01	4.892473118279569988e-01	1.066242977976799011e-01
9.472913616398243031e-01	4.892473118279569988e-01	1.052760034799575806e-01
9.472913616398243031e-01	5.053763440860215006e-01	9.725484251976013184e-02
9.487554904831625446e-01	5.053763440860215006e-01	9.719529002904891968e-02
9.487554904831625446e-01	5.161290322580645018e-01	9.329967200756072998e-02
9.502196193265007862e-01	5.161290322580645018e-01	9.321390092372894287e-02
9.502196193265007862e-01	5.376344086021505042e-01	8.377844840288162231e-02
9.516837481698389167e-01	5.376344086021505042e-01	8.308687806129455566e-02
9.516837481698389167e-01	5.483870967741935054e-01	7.259616255760192871e-02
9.560761346998536414e-01	5.483870967741935054e-01	6.940130144357681274e-02
9.560761346998536414e-01	5.537634408602150060e-01	6.861829012632369995e-02
9.590043923865300135e-01	5.537634408602150060e-01	6.506360322237014771e-02
9.590043923865300135e-01	5.591397849462365066e-01	6.244810670614242554e-02
9.604685212298682551e-01	5.591397849462365066e-01	6.178042665123939514e-02
9.604685212298682551e-01	5.645161290322581182e-01	5.948970094323158264e-02
9.648609077598828687e-01	5.645161290322581182e-01	5.617607012391090393e-02
9.648609077598828687e-01	5.698924731182796188e-01	5.515799671411514282e-02
9.663250366032211103e-01	5.698924731182796188e-01	5.261746793985366821e-02
9.663250366032211103e-01	5.752688172043011194e-01	5.151232331991195679e-02
