# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
6.362903225806451069e-01	1.109399075500770437e-01	8.690463304519653320e-01
6.387096774193548043e-01	1.109399075500770437e-01	8.682666420936584473e-01
6.387096774193548043e-01	1.124807395993836640e-01	8.674409985542297363e-01
6.395161290322580738e-01	1.124807395993836640e-01	8.669818043708801270e-01
6.395161290322580738e-01	1.140215716486902980e-01	8.659043908119201660e-01
6.403225806451613433e-01	1.140215716486902980e-01	8.651856184005737305e-01
6.403225806451613433e-01	1.155624036979969183e-01	8.646928071975708008e-01
6.411290322580645018e-01	1.155624036979969183e-01	8.638733029365539551e-01
6.411290322580645018e-01	1.171032357473035385e-01	8.638086318969726562e-01
6.427419354838709298e-01	1.171032357473035385e-01	8.632702827453613281e-01
6.427419354838709298e-01	1.186440677966101725e-01	8.628349304199218750e-01
6.500000000000000222e-01	1.186440677966101725e-01	8.580229282379150391e-01
6.500000000000000222e-01	1.201848998459167928e-01	8.579787015914916992e-01
6.508064516129031807e-01	1.201848998459167928e-01	8.576029539108276367e-01
6.508064516129031807e-01	1.217257318952234268e-01	8.555303812026977539e-01
6.580645161290322731e-01	1.217257318952234268e-01	8.506539463996887207e-01
6.580645161290322731e-01	1.232665639445300471e-01	8.505483269691467285e-01
6.653225806451612545e-01	1.232665639445300471e-01	8.466358184814453125e-01
6.653225806451612545e-01	1.248073959938366673e-01	8.465387225151062012e-01
6.677419354838709520e-01	1.248073959938366673e-01	8.426310420036315918e-01
6.677419354838709520e-01	1.263482280431433014e-01	8.424810171127319336e-01
6.750000000000000444e-01	1.263482280431433014e-01	8.375735878944396973e-01
6.750000000000000444e-01	1.278890600924499354e-01	8.368605375289916992e-01
6.766129032258064724e-01	1.278890600924499354e-01	8.363780975341796875e-01
6.766129032258064724e-01	1.294298921417565418e-01	8.348622322082519531e-01
6.774193548387096309e-01	1.294298921417565418e-01	8.335154056549072266e-01
6.774193548387096309e-01	1.309707241910631759e-01	8.320837020874023438e-01
6.806451612903225978e-01	1.309707241910631759e-01	8.309386968612670898e-01
6.806451612903225978e-01	1.325115562403698100e-01	8.255013823509216309e-01
6.830645161290322953e-01	1.325115562403698100e-01	8.249942064285278320e-01
6.830645161290322953e-01	1.340523882896764163e-01	8.229565024375915527e-01
6.895161290322581182e-01	1.340523882896764163e-01	8.137644529342651367e-01
6.895161290322581182e-01	1.355932203389830504e-01	8.120877146720886230e-01
6.935483870967742437e-01	1.355932203389830504e-01	8.088126182556152344e-01
6.935483870967742437e-01	1.371340523882896845e-01	8.059719204902648926e-01
6.999999999999999556e-01	1.371340523882896845e-01	8.017079830169677734e-01
6.999999999999999556e-01	1.386748844375962908e-01	7.996578812599182129e-01
7.024193548387096531e-01	1.386748844375962908e-01	7.949908375740051270e-01
7.024193548387096531e-01	1.402157164869029249e-01	7.948715686798095703e-01
7.040322580645160810e-01	1.402157164869029249e-01	7.933411598205566406e-01
7.040322580645160810e-01	1.417565485362095590e-01	7.931537032127380371e-01
7.072580645161290480e-01	1.417565485362095590e-01	7.918766736984252930e-01
7.072580645161290480e-01	1.432973805855161653e-01	7.916295528411865234e-01
7.137096774193548709e-01	1.432973805855161653e-01	7.850564122200012207e-01
7.137096774193548709e-01	1.448382126348227994e-01	7.840767502784729004e-01
7.145161290322580294e-01	1.448382126348227994e-01	7.838530540466308594e-01
7.145161290322580294e-01	1.479198767334360676e-01	7.831407189369201660e-01
7.169354838709677269e-01	1.479198767334360676e-01	7.808712124824523926e-01
7.169354838709677269e-01	1.540832049306625484e-01	7.786718606948852539e-01
7.177419354838709964e-01	1.540832049306625484e-01	7.786421179771423340e-01
7.177419354838709964e-01	1.556240369799691825e-01	7.782899141311645508e-01
7.201612903225806939e-01	1.556240369799691825e-01	7.751550078392028809e-01
7.201612903225806939e-01	1.571648690292758166e-01	7.744004726409912109e-01
7.241935483870968193e-01	1.571648690292758166e-01	7.668815851211547852e-01
7.241935483870968193e-01	1.587057010785824229e-01	7.659141421318054199e-01
7.249999999999999778e-01	1.587057010785824229e-01	7.656427621841430664e-01
7.249999999999999778e-01	1.602465331278890570e-01	7.650113701820373535e-01
7.266129032258064058e-01	1.602465331278890570e-01	7.641577124595642090e-01
7.266129032258064058e-01	1.617873651771956911e-01	7.634972929954528809e-01
7.306451612903225312e-01	1.617873651771956911e-01	7.604396343231201172e-01
7.306451612903225312e-01	1.648690292758089315e-01	7.582746744155883789e-01
7.314516129032258007e-01	1.648690292758089315e-01	7.580899596214294434e-01
7.314516129032258007e-01	1.679506933744221997e-01	7.557694911956787109e-01
7.322580645161290702e-01	1.679506933744221997e-01	7.551990747451782227e-01
7.322580645161290702e-01	1.694915254237288060e-01	7.549040913581848145e-01
7.346774193548386567e-01	1.694915254237288060e-01	7.514252066612243652e-01
7.346774193548386567e-01	1.710323574730354401e-01	7.512695789337158203e-01
7.451612903225806051e-01	1.710323574730354401e-01	7.414061427116394043e-01
7.451612903225806051e-01	1.725731895223420742e-01	7.412434816360473633e-01
7.491935483870967305e-01	1.725731895223420742e-01	7.332667112350463867e-01
7.491935483870967305e-01	1.756548536209553146e-01	7.324075102806091309e-01
7.516129032258064280e-01	1.756548536209553146e-01	7.292523384094238281e-01
7.516129032258064280e-01	1.818181818181818232e-01	7.234512567520141602e-01
7.524193548387096975e-01	1.818181818181818232e-01	7.214363217353820801e-01
7.524193548387096975e-01	1.833590138674884573e-01	7.194463610649108887e-01
7.532258064516128560e-01	1.833590138674884573e-01	7.175906896591186523e-01
7.532258064516128560e-01	1.848998459167950636e-01	7.167046666145324707e-01
7.548387096774193949e-01	1.848998459167950636e-01	7.150128483772277832e-01
7.548387096774193949e-01	1.864406779661016977e-01	7.128767967224121094e-01
7.556451612903225534e-01	1.864406779661016977e-01	7.126588821411132812e-01
7.556451612903225534e-01	1.879815100154083318e-01	7.109077572822570801e-01
7.580645161290322509e-01	1.879815100154083318e-01	7.100150585174560547e-01
7.580645161290322509e-01	1.895223420647149382e-01	7.090932130813598633e-01
7.653225806451613433e-01	1.895223420647149382e-01	6.982565522193908691e-01
7.653225806451613433e-01	1.941448382126348127e-01	6.968955993652343750e-01
7.685483870967741993e-01	1.941448382126348127e-01	6.931463479995727539e-01
7.685483870967741993e-01	1.956856702619414468e-01	6.909639835357666016e-01
7.693548387096774688e-01	1.956856702619414468e-01	6.908885240554809570e-01
7.693548387096774688e-01	1.972265023112480808e-01	6.905023455619812012e-01
7.709677419354838968e-01	1.972265023112480808e-01	6.874681711196899414e-01
7.709677419354838968e-01	1.987673343605546872e-01	6.873559355735778809e-01
7.766129032258064502e-01	1.987673343605546872e-01	6.814543604850769043e-01
7.766129032258064502e-01	2.003081664098613213e-01	6.803025603294372559e-01
7.790322580645161477e-01	2.003081664098613213e-01	6.783313155174255371e-01
7.790322580645161477e-01	2.018489984591679554e-01	6.758186221122741699e-01
7.814516129032258451e-01	2.018489984591679554e-01	6.741651296615600586e-01
7.814516129032258451e-01	2.033898305084745894e-01	6.731708645820617676e-01
7.854838709677419706e-01	2.033898305084745894e-01	6.612975001335144043e-01
7.854838709677419706e-01	2.049306625577811958e-01	6.607891917228698730e-01
7.870967741935483986e-01	2.049306625577811958e-01	6.595323085784912109e-01
7.870967741935483986e-01	2.080123266563944640e-01	6.575205922126770020e-01
7.887096774193548265e-01	2.080123266563944640e-01	6.541990041732788086e-01
7.887096774193548265e-01	2.095531587057010703e-01	6.538419723510742188e-01
7.895161290322580960e-01	2.095531587057010703e-01	6.512508392333984375e-01
7.895161290322580960e-01	2.110939907550077044e-01	6.503611803054809570e-01
7.911290322580645240e-01	2.110939907550077044e-01	6.485216617584228516e-01
7.911290322580645240e-01	2.172573189522342130e-01	6.422680616378784180e-01
7.919354838709677935e-01	2.172573189522342130e-01	6.417510509490966797e-01
7.919354838709677935e-01	2.187981510015408193e-01	6.416652798652648926e-01
7.935483870967742215e-01	2.187981510015408193e-01	6.384592652320861816e-01
7.935483870967742215e-01	2.203389830508474534e-01	6.367136240005493164e-01
7.967741935483870774e-01	2.203389830508474534e-01	6.345459222793579102e-01
7.967741935483870774e-01	2.218798151001540875e-01	6.344509720802307129e-01
8.000000000000000444e-01	2.218798151001540875e-01	6.286277770996093750e-01
8.000000000000000444e-01	2.280431432973805961e-01	6.226288676261901855e-01
8.024193548387096309e-01	2.280431432973805961e-01	6.207017302513122559e-01
8.024193548387096309e-01	2.311248073959938365e-01	6.170955896377563477e-01
8.040322580645161699e-01	2.311248073959938365e-01	6.110816597938537598e-01
8.040322580645161699e-01	2.372881355932203451e-01	6.054179668426513672e-01
8.048387096774193283e-01	2.372881355932203451e-01	6.049038767814636230e-01
8.048387096774193283e-01	2.388289676425269514e-01	6.038636565208435059e-01
8.056451612903225978e-01	2.388289676425269514e-01	6.007491350173950195e-01
8.056451612903225978e-01	2.419106317411402196e-01	5.985891222953796387e-01
8.064516129032257563e-01	2.419106317411402196e-01	5.978675484657287598e-01
8.064516129032257563e-01	2.449922958397534600e-01	5.966648459434509277e-01
8.072580645161290258e-01	2.449922958397534600e-01	5.965648293495178223e-01
8.072580645161290258e-01	2.496147919876733345e-01	5.948881506919860840e-01
8.080645161290322953e-01	2.496147919876733345e-01	5.944565534591674805e-01
8.080645161290322953e-01	2.511556240369799964e-01	5.941634178161621094e-01
8.088709677419354538e-01	2.511556240369799964e-01	5.921570658683776855e-01
8.088709677419354538e-01	2.542372881355932090e-01	5.891384482383728027e-01
8.096774193548387233e-01	2.542372881355932090e-01	5.873515009880065918e-01
8.096774193548387233e-01	2.573189522342064772e-01	5.838827490806579590e-01
8.137096774193548487e-01	2.573189522342064772e-01	5.790764689445495605e-01
8.137096774193548487e-01	2.588597842835130836e-01	5.787699818611145020e-01
8.145161290322581182e-01	2.588597842835130836e-01	5.783697366714477539e-01
8.145161290322581182e-01	2.619414483821263517e-01	5.752900242805480957e-01
8.161290322580645462e-01	2.619414483821263517e-01	5.750024914741516113e-01
8.161290322580645462e-01	2.634822804314329581e-01	5.710108280181884766e-01
8.201612903225806717e-01	2.634822804314329581e-01	5.650994777679443359e-01
8.201612903225806717e-01	2.650231124807396199e-01	5.648016929626464844e-01
8.209677419354838301e-01	2.650231124807396199e-01	5.642101764678955078e-01
8.209677419354838301e-01	2.681047765793528326e-01	5.579900145530700684e-01
8.241935483870967971e-01	2.681047765793528326e-01	5.553935170173645020e-01
8.241935483870967971e-01	2.696456086286594944e-01	5.512381792068481445e-01
8.282258064516129226e-01	2.696456086286594944e-01	5.446076989173889160e-01
8.282258064516129226e-01	2.727272727272727071e-01	5.429151058197021484e-01
8.314516129032257785e-01	2.727272727272727071e-01	5.381377339363098145e-01
8.314516129032257785e-01	2.773497688751925816e-01	5.354458093643188477e-01
8.338709677419354760e-01	2.773497688751925816e-01	5.346617102622985840e-01
8.338709677419354760e-01	2.788906009244992434e-01	5.332257151603698730e-01
8.362903225806451735e-01	2.788906009244992434e-01	5.315554141998291016e-01
8.362903225806451735e-01	2.819722650231124561e-01	5.270870923995971680e-01
8.370967741935483319e-01	2.819722650231124561e-01	5.256243348121643066e-01
8.370967741935483319e-01	2.835130970724191179e-01	5.243571996688842773e-01
8.387096774193548709e-01	2.835130970724191179e-01	5.230723023414611816e-01
8.387096774193548709e-01	2.850539291217257243e-01	5.228841900825500488e-01
8.403225806451612989e-01	2.850539291217257243e-01	5.205927491188049316e-01
8.403225806451612989e-01	2.865947611710323306e-01	5.201579332351684570e-01
8.411290322580645684e-01	2.865947611710323306e-01	5.196565985679626465e-01
8.411290322580645684e-01	2.881355932203389925e-01	5.194188952445983887e-01
8.443548387096774244e-01	2.881355932203389925e-01	5.144618749618530273e-01
8.443548387096774244e-01	2.896764252696455988e-01	5.142543911933898926e-01
8.451612903225806939e-01	2.896764252696455988e-01	5.133650898933410645e-01
8.451612903225806939e-01	2.927580893682588670e-01	5.099799036979675293e-01
8.467741935483871218e-01	2.927580893682588670e-01	5.083825588226318359e-01
8.467741935483871218e-01	2.958397534668721351e-01	5.054635405540466309e-01
8.491935483870968193e-01	2.958397534668721351e-01	5.032165050506591797e-01
8.491935483870968193e-01	2.973805855161787415e-01	5.019533634185791016e-01
8.499999999999999778e-01	2.973805855161787415e-01	5.017473697662353516e-01
8.499999999999999778e-01	3.020030816640986160e-01	4.985605478286743164e-01
8.516129032258064058e-01	3.020030816640986160e-01	4.984160363674163818e-01
8.516129032258064058e-01	3.066255778120184905e-01	4.938368499279022217e-01
8.540322580645161032e-01	3.066255778120184905e-01	4.885112047195434570e-01
8.540322580645161032e-01	3.081664098613250968e-01	4.878339767456054688e-01
8.556451612903225312e-01	3.081664098613250968e-01	4.861074984073638916e-01
8.556451612903225312e-01	3.097072419106317587e-01	4.815945029258728027e-01
8.596774193548386567e-01	3.097072419106317587e-01	4.758799374103546143e-01
8.596774193548386567e-01	3.112480739599383650e-01	4.743789136409759521e-01
8.612903225806451957e-01	3.112480739599383650e-01	4.729402363300323486e-01
8.612903225806451957e-01	3.127889060092449713e-01	4.722163975238800049e-01
8.620967741935483541e-01	3.127889060092449713e-01	4.718560278415679932e-01
8.620967741935483541e-01	3.143297380585516332e-01	4.717473983764648438e-01
8.669354838709677491e-01	3.143297380585516332e-01	4.660008549690246582e-01
8.669354838709677491e-01	3.158705701078582395e-01	4.655122160911560059e-01
8.693548387096774466e-01	3.158705701078582395e-01	4.591441750526428223e-01
8.693548387096774466e-01	3.204930662557781140e-01	4.534390866756439209e-01
8.709677419354838745e-01	3.204930662557781140e-01	4.517151117324829102e-01
8.709677419354838745e-01	3.220338983050847204e-01	4.514651596546173096e-01
8.733870967741935720e-01	3.220338983050847204e-01	4.478663504123687744e-01
8.733870967741935720e-01	3.251155624036979885e-01	4.452028274536132812e-01
8.750000000000000000e-01	3.251155624036979885e-01	4.424792528152465820e-01
8.750000000000000000e-01	3.266563944530045949e-01	4.403592050075531006e-01
8.774193548387096975e-01	3.266563944530045949e-01	4.348090887069702148e-01
8.774193548387096975e-01	3.297380585516178630e-01	4.299362897872924805e-01
8.782258064516128560e-01	3.297380585516178630e-01	4.296910166740417480e-01
8.782258064516128560e-01	3.312788906009245249e-01	4.295778870582580566e-01
8.790322580645161255e-01	3.312788906009245249e-01	4.267126619815826416e-01
8.790322580645161255e-01	3.328197226502311312e-01	4.259310662746429443e-01
8.806451612903225534e-01	3.328197226502311312e-01	4.241416156291961670e-01
8.806451612903225534e-01	3.359013867488443994e-01	4.228418171405792236e-01
8.814516129032258229e-01	3.359013867488443994e-01	4.228036999702453613e-01
8.814516129032258229e-01	3.436055469953774866e-01	4.173724055290222168e-01
8.822580645161289814e-01	3.436055469953774866e-01	4.169422984123229980e-01
8.822580645161289814e-01	3.466872110939907548e-01	4.124246537685394287e-01
8.830645161290322509e-01	3.466872110939907548e-01	4.110993146896362305e-01
8.830645161290322509e-01	3.497688751926040229e-01	4.101250469684600830e-01
8.838709677419355204e-01	3.497688751926040229e-01	4.088840782642364502e-01
8.838709677419355204e-01	3.574730354391371101e-01	4.019646346569061279e-01
8.854838709677419484e-01	3.574730354391371101e-01	4.006327390670776367e-01
8.854838709677419484e-01	3.605546995377503783e-01	3.957479596138000488e-01
8.879032258064516459e-01	3.605546995377503783e-01	3.919674158096313477e-01
8.879032258064516459e-01	3.620955315870569846e-01	3.907764554023742676e-01
8.903225806451613433e-01	3.620955315870569846e-01	3.879895210266113281e-01
8.903225806451613433e-01	3.682588597842835210e-01	3.790855705738067627e-01
8.911290322580645018e-01	3.682588597842835210e-01	3.789812922477722168e-01
8.911290322580645018e-01	3.697996918335901273e-01	3.785064816474914551e-01
8.919354838709677713e-01	3.697996918335901273e-01	3.780066967010498047e-01
8.919354838709677713e-01	3.728813559322033955e-01	3.769707977771759033e-01
8.943548387096774688e-01	3.728813559322033955e-01	3.722361624240875244e-01
8.943548387096774688e-01	3.790446841294298763e-01	3.648846149444580078e-01
8.959677419354838968e-01	3.790446841294298763e-01	3.638121485710144043e-01
8.959677419354838968e-01	3.805855161787365382e-01	3.637031912803649902e-01
8.975806451612903247e-01	3.805855161787365382e-01	3.546370863914489746e-01
8.975806451612903247e-01	3.929121725731894998e-01	3.493939340114593506e-01
8.983870967741935942e-01	3.929121725731894998e-01	3.492120504379272461e-01
8.983870967741935942e-01	3.944530046224961617e-01	3.490329086780548096e-01
8.991935483870967527e-01	3.944530046224961617e-01	3.480894863605499268e-01
8.991935483870967527e-01	4.006163328197226425e-01	3.448524475097656250e-01
9.024193548387097197e-01	4.006163328197226425e-01	3.404634892940521240e-01
9.024193548387097197e-01	4.021571648690292489e-01	3.403104841709136963e-01
9.040322580645161477e-01	4.021571648690292489e-01	3.357330560684204102e-01
9.040322580645161477e-01	4.036979969183359107e-01	3.336331248283386230e-01
9.048387096774193061e-01	4.036979969183359107e-01	3.335416316986083984e-01
9.048387096774193061e-01	4.067796610169491789e-01	3.278440535068511963e-01
9.072580645161290036e-01	4.067796610169491789e-01	3.265266716480255127e-01
9.072580645161290036e-01	4.083204930662557852e-01	3.264012336730957031e-01
9.112903225806451291e-01	4.083204930662557852e-01	3.201717734336853027e-01
9.112903225806451291e-01	4.098613251155623916e-01	3.195224404335021973e-01
9.120967741935483986e-01	4.098613251155623916e-01	3.193971514701843262e-01
9.120967741935483986e-01	4.129429892141756597e-01	3.182930052280426025e-01
9.137096774193548265e-01	4.129429892141756597e-01	3.180336356163024902e-01
9.137096774193548265e-01	4.160246533127889279e-01	3.155312836170196533e-01
9.145161290322580960e-01	4.160246533127889279e-01	3.144864439964294434e-01
9.145161290322580960e-01	4.175654853620955342e-01	3.139166235923767090e-01
9.153225806451612545e-01	4.175654853620955342e-01	3.133426308631896973e-01
9.153225806451612545e-01	4.206471494607088024e-01	3.125602602958679199e-01
9.161290322580645240e-01	4.206471494607088024e-01	3.115418851375579834e-01
9.161290322580645240e-01	4.268104776579352833e-01	3.102945387363433838e-01
9.169354838709677935e-01	4.268104776579352833e-01	3.091583251953125000e-01
9.169354838709677935e-01	4.283513097072418896e-01	3.083751499652862549e-01
9.177419354838709520e-01	4.283513097072418896e-01	3.066685795783996582e-01
9.177419354838709520e-01	4.314329738058551578e-01	3.046202659606933594e-01
9.209677419354839190e-01	4.314329738058551578e-01	3.021695911884307861e-01
9.209677419354839190e-01	4.329738058551617641e-01	3.021267354488372803e-01
9.225806451612903469e-01	4.329738058551617641e-01	2.989224493503570557e-01
9.225806451612903469e-01	4.360554699537750323e-01	2.953409850597381592e-01
9.233870967741935054e-01	4.360554699537750323e-01	2.945166528224945068e-01
9.233870967741935054e-01	4.391371340523883005e-01	2.903727293014526367e-01
9.250000000000000444e-01	4.391371340523883005e-01	2.889346182346343994e-01
9.250000000000000444e-01	4.406779661016949068e-01	2.882998585700988770e-01
9.274193548387096309e-01	4.406779661016949068e-01	2.873602509498596191e-01
9.274193548387096309e-01	4.437596302003081750e-01	2.863262891769409180e-01
