# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
5.241935483870967527e-01	4.468412942989213876e-02	9.881908893585205078e-01
5.241935483870967527e-01	4.776579352850539306e-02	9.880762100219726562e-01
5.258064516129031807e-01	4.776579352850539306e-02	9.879442453384399414e-01
5.258064516129031807e-01	4.930662557781202021e-02	9.878799319267272949e-01
5.290322580645161477e-01	4.930662557781202021e-02	9.875910282135009766e-01
5.290322580645161477e-01	5.084745762711864736e-02	9.875792860984802246e-01
5.451612903225806495e-01	5.084745762711864736e-02	9.862150549888610840e-01
5.451612903225806495e-01	5.238828967642526757e-02	9.861198663711547852e-01
5.483870967741935054e-01	5.238828967642526757e-02	9.856665730476379395e-01
5.483870967741935054e-01	5.392912172573189472e-02	9.855569005012512207e-01
5.500000000000000444e-01	5.392912172573189472e-02	9.853994250297546387e-01
5.500000000000000444e-01	5.546995377503852187e-02	9.853964447975158691e-01
5.516129032258064724e-01	5.546995377503852187e-02	9.853708744049072266e-01
5.516129032258064724e-01	5.855161787365176923e-02	9.851293563842773438e-01
5.524193548387096309e-01	5.855161787365176923e-02	9.851227402687072754e-01
5.524193548387096309e-01	6.317411402157165068e-02	9.849197864532470703e-01
5.588709677419354538e-01	6.317411402157165068e-02	9.843838214874267578e-01
5.588709677419354538e-01	6.471494607087827089e-02	9.843416810035705566e-01
5.604838709677418818e-01	6.471494607087827089e-02	9.840198755264282227e-01
5.604838709677418818e-01	6.625577812018490498e-02	9.839210510253906250e-01
5.645161290322581182e-01	6.625577812018490498e-02	9.835792183876037598e-01
5.645161290322581182e-01	6.779661016949152519e-02	9.833670854568481445e-01
5.717741935483870996e-01	6.779661016949152519e-02	9.826939702033996582e-01
5.717741935483870996e-01	6.933744221879814540e-02	9.826596975326538086e-01
5.838709677419354760e-01	6.933744221879814540e-02	9.808769822120666504e-01
5.838709677419354760e-01	7.087827426810477949e-02	9.805090427398681641e-01
5.935483870967741549e-01	7.087827426810477949e-02	9.793212413787841797e-01
5.935483870967741549e-01	7.241910631741139970e-02	9.791458845138549805e-01
5.999999999999999778e-01	7.241910631741139970e-02	9.786755442619323730e-01
5.999999999999999778e-01	7.395993836671803379e-02	9.785881042480468750e-01
6.088709677419354982e-01	7.395993836671803379e-02	9.770557880401611328e-01
6.088709677419354982e-01	7.550077041602465400e-02	9.769806861877441406e-01
6.193548387096774466e-01	7.550077041602465400e-02	9.751431941986083984e-01
6.193548387096774466e-01	7.704160246533127421e-02	9.749351143836975098e-01
6.201612903225806051e-01	7.704160246533127421e-02	9.748918414115905762e-01
6.201612903225806051e-01	7.858243451463790830e-02	9.745336174964904785e-01
6.322580645161289814e-01	7.858243451463790830e-02	9.725891947746276855e-01
6.322580645161289814e-01	8.012326656394452851e-02	9.724368453025817871e-01
6.451612903225806273e-01	8.012326656394452851e-02	9.700677990913391113e-01
6.451612903225806273e-01	8.166409861325114872e-02	9.697927236557006836e-01
6.596774193548387011e-01	8.166409861325114872e-02	9.663591384887695312e-01
6.596774193548387011e-01	8.320493066255778281e-02	9.663333296775817871e-01
6.645161290322580960e-01	8.320493066255778281e-02	9.656203985214233398e-01
6.645161290322580960e-01	8.474576271186440302e-02	9.655273556709289551e-01
6.661290322580645240e-01	8.474576271186440302e-02	9.651398062705993652e-01
