# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
8.931185944363103646e-01	3.602150537634408733e-01	5.366336703300476074e-01
8.931185944363103646e-01	3.655913978494623739e-01	5.358488559722900391e-01
8.945827232796486062e-01	3.655913978494623739e-01	5.307754874229431152e-01
8.945827232796486062e-01	3.709677419354838745e-01	5.296893715858459473e-01
8.975109809663250893e-01	3.709677419354838745e-01	5.210176110267639160e-01
8.975109809663250893e-01	3.870967741935483764e-01	5.126631259918212891e-01
9.048316251830160750e-01	3.870967741935483764e-01	5.030205249786376953e-01
9.048316251830160750e-01	3.978494623655913776e-01	4.858338534832000732e-01
9.092240117130307997e-01	3.978494623655913776e-01	4.771499335765838623e-01
9.092240117130307997e-01	4.032258064516128782e-01	4.729697406291961670e-01
9.150805270863836549e-01	4.032258064516128782e-01	4.666538536548614502e-01
9.150805270863836549e-01	4.139784946236559349e-01	4.539140462875366211e-01
9.165446559297217854e-01	4.139784946236559349e-01	4.536180496215820312e-01
9.165446559297217854e-01	4.247311827956989361e-01	4.518932700157165527e-01
9.194729136163982686e-01	4.247311827956989361e-01	4.491042494773864746e-01
9.194729136163982686e-01	4.354838709677419373e-01	4.479071795940399170e-01
9.253294289897511238e-01	4.354838709677419373e-01	4.206349849700927734e-01
9.253294289897511238e-01	4.408602150537634379e-01	4.184542298316955566e-01
9.267935578330893653e-01	4.408602150537634379e-01	4.180331528186798096e-01
9.267935578330893653e-01	4.462365591397849385e-01	4.166354537010192871e-01
9.297218155197657374e-01	4.462365591397849385e-01	4.148417711257934570e-01
9.297218155197657374e-01	4.516129032258064391e-01	4.128960371017456055e-01
9.311859443631039790e-01	4.516129032258064391e-01	4.119374752044677734e-01
9.311859443631039790e-01	4.623655913978494403e-01	4.109825193881988525e-01
9.326500732064422206e-01	4.623655913978494403e-01	4.108109176158905029e-01
9.326500732064422206e-01	4.677419354838709409e-01	4.090537130832672119e-01
9.341142020497803511e-01	4.677419354838709409e-01	4.079737365245819092e-01
9.341142020497803511e-01	4.784946236559139976e-01	4.060871303081512451e-01
9.355783308931185926e-01	4.784946236559139976e-01	4.041795432567596436e-01
9.355783308931185926e-01	4.838709677419354982e-01	4.038379490375518799e-01
9.370424597364568342e-01	4.838709677419354982e-01	4.036104381084442139e-01
9.370424597364568342e-01	5.161290322580645018e-01	3.817347884178161621e-01
9.385065885797950758e-01	5.161290322580645018e-01	3.794020116329193115e-01
9.385065885797950758e-01	5.215053763440860024e-01	3.774180114269256592e-01
9.399707174231332063e-01	5.215053763440860024e-01	3.772917687892913818e-01
9.399707174231332063e-01	5.430107526881720048e-01	3.688973188400268555e-01
9.458272327964860615e-01	5.430107526881720048e-01	3.614147305488586426e-01
9.458272327964860615e-01	5.537634408602150060e-01	3.605211973190307617e-01
9.502196193265007862e-01	5.537634408602150060e-01	3.591262102127075195e-01
9.502196193265007862e-01	5.645161290322581182e-01	3.554978072643280029e-01
9.531478770131771583e-01	5.645161290322581182e-01	3.547505438327789307e-01
9.531478770131771583e-01	5.752688172043011194e-01	3.514019846916198730e-01
9.560761346998536414e-01	5.752688172043011194e-01	3.445959389209747314e-01
9.560761346998536414e-01	5.806451612903226200e-01	3.445605933666229248e-01
9.575402635431917719e-01	5.806451612903226200e-01	3.420387506484985352e-01
9.575402635431917719e-01	5.913978494623656212e-01	3.409573435783386230e-01
9.590043923865300135e-01	5.913978494623656212e-01	3.393436670303344727e-01
9.590043923865300135e-01	5.967741935483871218e-01	3.379788398742675781e-01
9.619326500732064966e-01	5.967741935483871218e-01	3.358500003814697266e-01
9.619326500732064966e-01	6.075268817204301230e-01	3.350579738616943359e-01
9.648609077598828687e-01	6.075268817204301230e-01	3.350000381469726562e-01
9.648609077598828687e-01	6.129032258064516236e-01	3.343065977096557617e-01
9.663250366032211103e-01	6.129032258064516236e-01	3.339128792285919189e-01
9.663250366032211103e-01	6.505376344086021279e-01	3.231798112392425537e-01
9.677891654465593518e-01	6.505376344086021279e-01	3.222354650497436523e-01
9.677891654465593518e-01	6.559139784946236285e-01	3.213901817798614502e-01
9.692532942898974824e-01	6.559139784946236285e-01	3.192038238048553467e-01
9.692532942898974824e-01	6.720430107526881303e-01	3.151352703571319580e-01
9.736456808199122070e-01	6.720430107526881303e-01	3.126021921634674072e-01
9.736456808199122070e-01	6.827956989247311315e-01	3.124652206897735596e-01
9.751098096632503376e-01	6.827956989247311315e-01	3.108431696891784668e-01
9.751098096632503376e-01	7.150537634408602461e-01	3.016163706779479980e-01
9.765739385065885791e-01	7.150537634408602461e-01	3.014899492263793945e-01
9.765739385065885791e-01	7.311827956989247479e-01	2.998512387275695801e-01
9.838945827232796759e-01	7.311827956989247479e-01	2.899180054664611816e-01
9.838945827232796759e-01	8.010752688172042557e-01	2.801876366138458252e-01
9.853587115666179175e-01	8.010752688172042557e-01	2.798309326171875000e-01
9.853587115666179175e-01	8.279569892473118697e-01	2.721091508865356445e-01
9.882869692532942896e-01	8.279569892473118697e-01	2.712508738040924072e-01
9.882869692532942896e-01	8.709677419354838745e-01	2.644433677196502686e-01
9.897510980966325311e-01	8.709677419354838745e-01	2.642688155174255371e-01
9.897510980966325311e-01	8.870967741935483764e-01	2.558831274509429932e-01
9.956076134699853863e-01	8.870967741935483764e-01	2.515826523303985596e-01
9.956076134699853863e-01	9.032258064516128782e-01	2.511137425899505615e-01
9.970717423133236279e-01	9.032258064516128782e-01	2.490200251340866089e-01
9.970717423133236279e-01	9.139784946236558794e-01	2.417584657669067383e-01
9.985358711566617584e-01	9.139784946236558794e-01	2.415875941514968872e-01
9.985358711566617584e-01	9.569892473118279952e-01	2.357077598571777344e-01
1.000000000000000000e+00	9.569892473118279952e-01	2.350765317678451538e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.143388539552688599e-01
