# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
2.957540263543191883e-01	1.075268817204301161e-02	9.998549222946166992e-01
3.396778916544656024e-01	1.075268817204301161e-02	9.998291730880737305e-01
3.426061493411420300e-01	1.075268817204301161e-02	9.998276233673095703e-01
3.469985358711566437e-01	1.075268817204301161e-02	9.998250603675842285e-01
3.499267935578330713e-01	1.075268817204301161e-02	9.998248219490051270e-01
3.557833089311859265e-01	1.075268817204301161e-02	9.998183846473693848e-01
3.557833089311859265e-01	1.612903225806451568e-02	9.998164772987365723e-01
3.631039531478770233e-01	1.612903225806451568e-02	9.998096823692321777e-01
3.631039531478770233e-01	2.150537634408602322e-02	9.998078942298889160e-01
3.674963396778916369e-01	2.150537634408602322e-02	9.998055100440979004e-01
3.704245973645680645e-01	2.150537634408602322e-02	9.998053908348083496e-01
3.704245973645680645e-01	2.688172043010752729e-02	9.998050332069396973e-01
3.821376281112737749e-01	2.688172043010752729e-02	9.997931122779846191e-01
3.821376281112737749e-01	3.225806451612903136e-02	9.997929930686950684e-01
3.879941434846266302e-01	3.225806451612903136e-02	9.997913241386413574e-01
3.982430453879941545e-01	3.225806451612903136e-02	9.997822642326354980e-01
4.011713030746705821e-01	3.225806451612903136e-02	9.997820258140563965e-01
4.128843338213762926e-01	3.225806451612903136e-02	9.997660517692565918e-01
4.158125915080527202e-01	3.225806451612903136e-02	9.997655749320983887e-01
4.202049780380673338e-01	3.225806451612903136e-02	9.997624754905700684e-01
4.202049780380673338e-01	3.763440860215053890e-02	9.997605681419372559e-01
4.348462664714494719e-01	3.763440860215053890e-02	9.997332692146301270e-01
4.348462664714494719e-01	4.301075268817204644e-02	9.997306466102600098e-01
4.626647144948755619e-01	4.301075268817204644e-02	9.996663331985473633e-01
4.626647144948755619e-01	4.838709677419354704e-02	9.996662139892578125e-01
4.860907759882869827e-01	4.838709677419354704e-02	9.996235370635986328e-01
4.860907759882869827e-01	5.376344086021505458e-02	9.996190071105957031e-01
4.934114202049780240e-01	5.376344086021505458e-02	9.995968937873840332e-01
4.934114202049780240e-01	5.913978494623656212e-02	9.995943903923034668e-01
5.153733528550512588e-01	5.913978494623656212e-02	9.995397329330444336e-01
5.153733528550512588e-01	6.451612903225806273e-02	9.995280504226684570e-01
5.241581259150804861e-01	6.451612903225806273e-02	9.994922876358032227e-01
5.241581259150804861e-01	6.989247311827956333e-02	9.994819760322570801e-01
5.417276720351390518e-01	6.989247311827956333e-02	9.994267225265502930e-01
5.417276720351390518e-01	7.526881720430107781e-02	9.994248151779174805e-01
5.636896046852123421e-01	7.526881720430107781e-02	9.992625117301940918e-01
5.636896046852123421e-01	8.064516129032257841e-02	9.992473125457763672e-01
5.666178623718887142e-01	8.064516129032257841e-02	9.992226362228393555e-01
5.695461200585651973e-01	8.064516129032257841e-02	9.992176294326782227e-01
5.827232796486090383e-01	8.064516129032257841e-02	9.991132616996765137e-01
5.827232796486090383e-01	8.602150537634409289e-02	9.990971088409423828e-01
6.163982430453880390e-01	8.602150537634409289e-02	9.987448453903198242e-01
6.163982430453880390e-01	9.677419354838709409e-02	9.987224936485290527e-01
6.354319180087847352e-01	9.677419354838709409e-02	9.984558820724487305e-01
6.354319180087847352e-01	1.021505376344086086e-01	9.984481334686279297e-01
6.471449487554904456e-01	1.021505376344086086e-01	9.982719421386718750e-01
6.471449487554904456e-01	1.075268817204301092e-01	9.982643723487854004e-01
6.939970717423132873e-01	1.075268817204301092e-01	9.965974688529968262e-01
6.939970717423132873e-01	1.129032258064516098e-01	9.965387582778930664e-01
6.998535871156661425e-01	1.129032258064516098e-01	9.958393573760986328e-01
6.998535871156661425e-01	1.236559139784946248e-01	9.957281947135925293e-01
7.232796486090775634e-01	1.236559139784946248e-01	9.938141107559204102e-01
7.232796486090775634e-01	1.290322580645161255e-01	9.937788844108581543e-01
7.247437774524158050e-01	1.290322580645161255e-01	9.937054514884948730e-01
7.247437774524158050e-01	1.344086021505376261e-01	9.935894012451171875e-01
7.291361639824304186e-01	1.344086021505376261e-01	9.933785200119018555e-01
7.291361639824304186e-01	1.397849462365591267e-01	9.932703375816345215e-01
7.335285505124451433e-01	1.397849462365591267e-01	9.930577278137207031e-01
7.335285505124451433e-01	1.451612903225806550e-01	9.929424524307250977e-01
7.349926793557832738e-01	1.451612903225806550e-01	9.928590059280395508e-01
7.349926793557832738e-01	1.505376344086021556e-01	9.928544163703918457e-01
7.584187408491946947e-01	1.505376344086021556e-01	9.892885684967041016e-01
7.584187408491946947e-01	1.559139784946236562e-01	9.891350269317626953e-01
7.613469985358711778e-01	1.559139784946236562e-01	9.879211187362670898e-01
7.613469985358711778e-01	1.612903225806451568e-01	9.875140786170959473e-01
7.672035139092240330e-01	1.612903225806451568e-01	9.866129159927368164e-01
7.672035139092240330e-01	1.720430107526881858e-01	9.859114885330200195e-01
7.730600292825768882e-01	1.720430107526881858e-01	9.852767586708068848e-01
7.730600292825768882e-01	1.774193548387096864e-01	9.849411845207214355e-01
7.759882869692532603e-01	1.774193548387096864e-01	9.835619330406188965e-01
7.759882869692532603e-01	1.881720430107526876e-01	9.830485582351684570e-01
7.803806734992679850e-01	1.881720430107526876e-01	9.814935922622680664e-01
7.803806734992679850e-01	1.935483870967741882e-01	9.804588556289672852e-01
7.877013177159589707e-01	1.935483870967741882e-01	9.773844480514526367e-01
7.877013177159589707e-01	1.989247311827956888e-01	9.770072698593139648e-01
7.920937042459736954e-01	1.989247311827956888e-01	9.756480455398559570e-01
7.920937042459736954e-01	2.043010752688172171e-01	9.754003882408142090e-01
8.125915080527086332e-01	2.043010752688172171e-01	9.607174396514892578e-01
8.125915080527086332e-01	2.096774193548387177e-01	9.576325416564941406e-01
8.169838945827232468e-01	2.096774193548387177e-01	9.484324455261230469e-01
8.169838945827232468e-01	2.204301075268817189e-01	9.432774782180786133e-01
8.213762811127379715e-01	2.204301075268817189e-01	9.381543993949890137e-01
8.213762811127379715e-01	2.258064516129032195e-01	9.379789829254150391e-01
8.228404099560761020e-01	2.258064516129032195e-01	9.369336962699890137e-01
8.228404099560761020e-01	2.311827956989247201e-01	9.352732300758361816e-01
8.301610541727671988e-01	2.311827956989247201e-01	9.233341217041015625e-01
8.301610541727671988e-01	2.419354838709677491e-01	9.166776537895202637e-01
8.360175695461200540e-01	2.419354838709677491e-01	9.125314950942993164e-01
8.360175695461200540e-01	2.473118279569892497e-01	9.120506048202514648e-01
8.491947291361640060e-01	2.473118279569892497e-01	8.851624727249145508e-01
8.491947291361640060e-01	2.526881720430107503e-01	8.820345401763916016e-01
8.594436310395314749e-01	2.526881720430107503e-01	8.354212045669555664e-01
8.594436310395314749e-01	2.580645161290322509e-01	8.341245651245117188e-01
8.638360175695460885e-01	2.580645161290322509e-01	8.304060101509094238e-01
8.638360175695460885e-01	2.634408602150537515e-01	8.213619589805603027e-01
8.653001464128843301e-01	2.634408602150537515e-01	8.208394050598144531e-01
8.653001464128843301e-01	2.688172043010752521e-01	8.185679912567138672e-01
8.770131771595900405e-01	2.688172043010752521e-01	7.562771439552307129e-01
8.770131771595900405e-01	2.795698924731182533e-01	7.312670350074768066e-01
8.857979502196193788e-01	2.795698924731182533e-01	6.353119015693664551e-01
8.857979502196193788e-01	2.849462365591398094e-01	6.309204697608947754e-01
8.887262079062957509e-01	2.849462365591398094e-01	6.002878546714782715e-01
8.887262079062957509e-01	2.956989247311828106e-01	5.933990478515625000e-01
8.901903367496339925e-01	2.956989247311828106e-01	5.856697559356689453e-01
8.901903367496339925e-01	3.010752688172043112e-01	5.806531906127929688e-01
8.945827232796486062e-01	3.010752688172043112e-01	5.650238990783691406e-01
8.945827232796486062e-01	3.064516129032258118e-01	5.448790192604064941e-01
8.989751098096632198e-01	3.064516129032258118e-01	4.978944957256317139e-01
8.989751098096632198e-01	3.172043010752688130e-01	4.955615401268005371e-01
9.062957540263543166e-01	3.172043010752688130e-01	4.021478295326232910e-01
9.062957540263543166e-01	3.225806451612903136e-01	3.966196775436401367e-01
9.077598828696925581e-01	3.225806451612903136e-01	3.940811157226562500e-01
9.077598828696925581e-01	3.387096774193548154e-01	3.760800063610076904e-01
9.092240117130307997e-01	3.387096774193548154e-01	3.493817448616027832e-01
9.092240117130307997e-01	3.548387096774193727e-01	3.426358103752136230e-01
