# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
5.741935483870967971e-01	1.032357473035439149e-01	8.176820278167724609e-01
5.749999999999999556e-01	1.032357473035439149e-01	8.174555897712707520e-01
5.749999999999999556e-01	1.047765793528505351e-01	8.164279460906982422e-01
5.806451612903226200e-01	1.047765793528505351e-01	8.145169019699096680e-01
5.806451612903226200e-01	1.063174114021571692e-01	8.143807649612426758e-01
5.822580645161290480e-01	1.063174114021571692e-01	8.139604330062866211e-01
5.822580645161290480e-01	1.078582434514637894e-01	8.130211234092712402e-01
5.838709677419354760e-01	1.078582434514637894e-01	8.127850294113159180e-01
5.838709677419354760e-01	1.093990755007704097e-01	8.126595020294189453e-01
5.862903225806451735e-01	1.093990755007704097e-01	8.106512427330017090e-01
5.862903225806451735e-01	1.109399075500770437e-01	8.106116056442260742e-01
5.870967741935483319e-01	1.109399075500770437e-01	8.105885982513427734e-01
5.870967741935483319e-01	1.171032357473035385e-01	8.095294237136840820e-01
5.879032258064516014e-01	1.171032357473035385e-01	8.090386390686035156e-01
5.879032258064516014e-01	1.186440677966101725e-01	8.089495897293090820e-01
5.943548387096774244e-01	1.186440677966101725e-01	8.057932257652282715e-01
5.943548387096774244e-01	1.201848998459167928e-01	8.044297099113464355e-01
5.983870967741935498e-01	1.201848998459167928e-01	8.026546835899353027e-01
5.983870967741935498e-01	1.217257318952234268e-01	8.024480342864990234e-01
5.999999999999999778e-01	1.217257318952234268e-01	8.021922111511230469e-01
5.999999999999999778e-01	1.248073959938366673e-01	8.012529611587524414e-01
6.072580645161290702e-01	1.248073959938366673e-01	7.974268198013305664e-01
6.072580645161290702e-01	1.278890600924499354e-01	7.970184683799743652e-01
6.080645161290322287e-01	1.278890600924499354e-01	7.958787083625793457e-01
6.080645161290322287e-01	1.294298921417565418e-01	7.957140803337097168e-01
6.096774193548386567e-01	1.294298921417565418e-01	7.945801019668579102e-01
6.096774193548386567e-01	1.309707241910631759e-01	7.941378951072692871e-01
6.209677419354838745e-01	1.309707241910631759e-01	7.863465547561645508e-01
6.209677419354838745e-01	1.325115562403698100e-01	7.861467599868774414e-01
6.217741935483871440e-01	1.325115562403698100e-01	7.852743268013000488e-01
6.217741935483871440e-01	1.340523882896764163e-01	7.850615978240966797e-01
6.241935483870967305e-01	1.340523882896764163e-01	7.835000753402709961e-01
6.241935483870967305e-01	1.355932203389830504e-01	7.830599546432495117e-01
6.250000000000000000e-01	1.355932203389830504e-01	7.830595970153808594e-01
6.250000000000000000e-01	1.402157164869029249e-01	7.825897336006164551e-01
6.266129032258064280e-01	1.402157164869029249e-01	7.817516326904296875e-01
6.266129032258064280e-01	1.417565485362095590e-01	7.816123962402343750e-01
6.314516129032258229e-01	1.417565485362095590e-01	7.792590260505676270e-01
6.314516129032258229e-01	1.432973805855161653e-01	7.788324952125549316e-01
6.338709677419355204e-01	1.432973805855161653e-01	7.778680920600891113e-01
6.338709677419355204e-01	1.448382126348227994e-01	7.777764201164245605e-01
6.403225806451613433e-01	1.448382126348227994e-01	7.752812504768371582e-01
6.403225806451613433e-01	1.463790446841294335e-01	7.747706174850463867e-01
6.411290322580645018e-01	1.463790446841294335e-01	7.744843959808349609e-01
6.411290322580645018e-01	1.479198767334360676e-01	7.744843363761901855e-01
6.419354838709677713e-01	1.479198767334360676e-01	7.741894721984863281e-01
6.419354838709677713e-01	1.494607087827426739e-01	7.738379836082458496e-01
6.427419354838709298e-01	1.494607087827426739e-01	7.732797861099243164e-01
6.427419354838709298e-01	1.540832049306625484e-01	7.722228169441223145e-01
6.459677419354838968e-01	1.540832049306625484e-01	7.704967260360717773e-01
6.459677419354838968e-01	1.556240369799691825e-01	7.704725861549377441e-01
6.500000000000000222e-01	1.556240369799691825e-01	7.685035467147827148e-01
6.500000000000000222e-01	1.571648690292758166e-01	7.682229876518249512e-01
