# False Positive Rate (FPR)	True Positive Rate (TPR)	Thresholds
5.797950219619326662e-01	5.107526881720430012e-01	7.643648386001586914e-01
8.857979502196193788e-01	8.763440860215053752e-01	7.612285614013671875e-01
8.901903367496339925e-01	8.763440860215053752e-01	7.577446103096008301e-01
8.916544655929722341e-01	8.763440860215053752e-01	7.576235532760620117e-01
8.975109809663250893e-01	8.817204301075268758e-01	7.567343711853027344e-01
8.989751098096632198e-01	8.817204301075268758e-01	7.533336877822875977e-01
9.048316251830160750e-01	8.817204301075268758e-01	7.510026693344116211e-01
9.077598828696925581e-01	8.817204301075268758e-01	7.434948682785034180e-01
9.136163982430454134e-01	8.870967741935483764e-01	7.433034777641296387e-01
9.180087847730600270e-01	8.870967741935483764e-01	7.422156333923339844e-01
9.194729136163982686e-01	8.870967741935483764e-01	7.333656549453735352e-01
9.209370424597365101e-01	8.924731182795698770e-01	7.279728651046752930e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.160250544548034668e-01
